"anyo","provincia","comarca","cdmun","municipi","codi_sector","descripcio_sector","consum_kwh","observacions"
2013,"BARCELONA","BERGUEDA","08052","CASTELLAR DE N'HUG",7,"USOS DOMESTICS","278185",NULL
2013,"BARCELONA","BAGES","08053","CASTELLBELL I EL VILAR",1,"PRIMARI","33900",NULL
2013,"BARCELONA","BAGES","08053","CASTELLBELL I EL VILAR",3,"INDUSTRIAL","3277328",NULL
2013,"BARCELONA","BAGES","08053","CASTELLBELL I EL VILAR",4,"CONSTRUCCIO I OBRES PUBLIQUES","127525",NULL
2013,"BARCELONA","BAGES","08053","CASTELLBELL I EL VILAR",6,"TERCIARI","4354126",NULL
2013,"BARCELONA","BAGES","08053","CASTELLBELL I EL VILAR",7,"USOS DOMESTICS","5721619",NULL
2013,"BARCELONA","VALLES OCCIDENTAL","08054","CASTELLBISBAL",1,"PRIMARI","177924",NULL
2013,"BARCELONA","VALLES OCCIDENTAL","08054","CASTELLBISBAL",3,"INDUSTRIAL","1517282029","Inclou el consum del sector energètic."
2013,"BARCELONA","VALLES OCCIDENTAL","08054","CASTELLBISBAL",4,"CONSTRUCCIO I OBRES PUBLIQUES","402145",NULL
2013,"BARCELONA","VALLES OCCIDENTAL","08054","CASTELLBISBAL",6,"TERCIARI","33878067",NULL
2013,"BARCELONA","VALLES OCCIDENTAL","08054","CASTELLBISBAL",7,"USOS DOMESTICS","15469407",NULL
2013,"BARCELONA","VALLES ORIENTAL","08055","CASTELLCIR",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","VALLES ORIENTAL","08055","CASTELLCIR",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","VALLES ORIENTAL","08055","CASTELLCIR",4,"CONSTRUCCIO I OBRES PUBLIQUES","14367",NULL
2013,"BARCELONA","VALLES ORIENTAL","08055","CASTELLCIR",6,"TERCIARI","773496",NULL
2013,"BARCELONA","VALLES ORIENTAL","08055","CASTELLCIR",7,"USOS DOMESTICS","1117439",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08056","CASTELLDEFELS",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","BAIX LLOBREGAT","08056","CASTELLDEFELS",3,"INDUSTRIAL","2729554",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08056","CASTELLDEFELS",4,"CONSTRUCCIO I OBRES PUBLIQUES","550076",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08056","CASTELLDEFELS",5,"TRANSPORT",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","BAIX LLOBREGAT","08056","CASTELLDEFELS",6,"TERCIARI","90754404",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08056","CASTELLDEFELS",7,"USOS DOMESTICS","93296674",NULL
2013,"BARCELONA","BERGUEDA","08057","CASTELL DE L'ARENY",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","BERGUEDA","08057","CASTELL DE L'ARENY",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","BERGUEDA","08057","CASTELL DE L'ARENY",6,"TERCIARI","97560",NULL
2013,"BARCELONA","BERGUEDA","08057","CASTELL DE L'ARENY",7,"USOS DOMESTICS","121207",NULL
2013,"BARCELONA","ALT PENEDES","08058","CASTELLET I LA GORNAL",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","ALT PENEDES","08058","CASTELLET I LA GORNAL",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic. Inclou el consum del sector energètic."
2013,"BARCELONA","ALT PENEDES","08058","CASTELLET I LA GORNAL",4,"CONSTRUCCIO I OBRES PUBLIQUES","64770",NULL
2013,"BARCELONA","ALT PENEDES","08058","CASTELLET I LA GORNAL",5,"TRANSPORT",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","ALT PENEDES","08058","CASTELLET I LA GORNAL",6,"TERCIARI","3358616",NULL
2013,"BARCELONA","ALT PENEDES","08058","CASTELLET I LA GORNAL",7,"USOS DOMESTICS","3678308",NULL
2013,"BARCELONA","BAGES","08059","CASTELLFOLLIT DEL BOIX",1,"PRIMARI","7758",NULL
2013,"BARCELONA","BAGES","08059","CASTELLFOLLIT DEL BOIX",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","BAGES","08059","CASTELLFOLLIT DEL BOIX",6,"TERCIARI","228985",NULL
2013,"BARCELONA","BAGES","08059","CASTELLFOLLIT DEL BOIX",7,"USOS DOMESTICS","851324",NULL
2013,"BARCELONA","ANOIA","08060","CASTELLFOLLIT DE RIUBREGOS",1,"PRIMARI","94135",NULL
2013,"BARCELONA","ANOIA","08060","CASTELLFOLLIT DE RIUBREGOS",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","ANOIA","08060","CASTELLFOLLIT DE RIUBREGOS",4,"CONSTRUCCIO I OBRES PUBLIQUES","37599",NULL
2013,"BARCELONA","ANOIA","08060","CASTELLFOLLIT DE RIUBREGOS",6,"TERCIARI","181954",NULL
2013,"BARCELONA","ANOIA","08060","CASTELLFOLLIT DE RIUBREGOS",7,"USOS DOMESTICS","304277",NULL
2013,"BARCELONA","BAGES","08061","CASTELLGALI",1,"PRIMARI","67643",NULL
2013,"BARCELONA","BAGES","08061","CASTELLGALI",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","BAGES","08061","CASTELLGALI",4,"CONSTRUCCIO I OBRES PUBLIQUES","86763",NULL
2013,"BARCELONA","BAGES","08061","CASTELLGALI",6,"TERCIARI","2403376",NULL
2013,"BARCELONA","BAGES","08061","CASTELLGALI",7,"USOS DOMESTICS","3020700",NULL
2013,"BARCELONA","BAGES","08062","CASTELLNOU DE BAGES",1,"PRIMARI","225251",NULL
2013,"BARCELONA","BAGES","08062","CASTELLNOU DE BAGES",4,"CONSTRUCCIO I OBRES PUBLIQUES","63844",NULL
2013,"BARCELONA","BAGES","08062","CASTELLNOU DE BAGES",6,"TERCIARI","788480",NULL
2013,"BARCELONA","BAGES","08062","CASTELLNOU DE BAGES",7,"USOS DOMESTICS","2102664",NULL
2013,"BARCELONA","ANOIA","08063","CASTELLOLI",1,"PRIMARI","57444",NULL
2013,"BARCELONA","ANOIA","08063","CASTELLOLI",3,"INDUSTRIAL","45271",NULL
2013,"BARCELONA","ANOIA","08063","CASTELLOLI",4,"CONSTRUCCIO I OBRES PUBLIQUES","70338",NULL
2013,"BARCELONA","ANOIA","08063","CASTELLOLI",6,"TERCIARI","1018928",NULL
2013,"BARCELONA","ANOIA","08063","CASTELLOLI",7,"USOS DOMESTICS","971937",NULL
2013,"BARCELONA","VALLES ORIENTAL","08064","CASTELLTERÇOL",1,"PRIMARI","37144",NULL
2013,"BARCELONA","VALLES ORIENTAL","08064","CASTELLTERÇOL",3,"INDUSTRIAL","4094965",NULL
2013,"BARCELONA","VALLES ORIENTAL","08064","CASTELLTERÇOL",4,"CONSTRUCCIO I OBRES PUBLIQUES","33215",NULL
2013,"BARCELONA","VALLES ORIENTAL","08064","CASTELLTERÇOL",6,"TERCIARI","2756369",NULL
2013,"BARCELONA","VALLES ORIENTAL","08064","CASTELLTERÇOL",7,"USOS DOMESTICS","3659738",NULL
2013,"BARCELONA","ALT PENEDES","08065","CASTELLVI DE LA MARCA",1,"PRIMARI","92776",NULL
2013,"BARCELONA","ALT PENEDES","08065","CASTELLVI DE LA MARCA",3,"INDUSTRIAL","1329132",NULL
2013,"BARCELONA","ALT PENEDES","08065","CASTELLVI DE LA MARCA",4,"CONSTRUCCIO I OBRES PUBLIQUES","59717",NULL
2013,"BARCELONA","ALT PENEDES","08065","CASTELLVI DE LA MARCA",6,"TERCIARI","1071701",NULL
2013,"BARCELONA","ALT PENEDES","08065","CASTELLVI DE LA MARCA",7,"USOS DOMESTICS","2829360",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08066","CASTELLVI DE ROSANES",1,"PRIMARI","4366",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08066","CASTELLVI DE ROSANES",3,"INDUSTRIAL","5737572",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08066","CASTELLVI DE ROSANES",4,"CONSTRUCCIO I OBRES PUBLIQUES","60282",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08066","CASTELLVI DE ROSANES",6,"TERCIARI","3139961",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08066","CASTELLVI DE ROSANES",7,"USOS DOMESTICS","3092771",NULL
2013,"BARCELONA","OSONA","08067","CENTELLES",1,"PRIMARI","243243",NULL
2013,"BARCELONA","OSONA","08067","CENTELLES",3,"INDUSTRIAL","13985172",NULL
2013,"BARCELONA","OSONA","08067","CENTELLES",4,"CONSTRUCCIO I OBRES PUBLIQUES","266435",NULL
2013,"BARCELONA","OSONA","08067","CENTELLES",5,"TRANSPORT",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","OSONA","08067","CENTELLES",6,"TERCIARI","9625410",NULL
2013,"BARCELONA","OSONA","08067","CENTELLES",7,"USOS DOMESTICS","9835856",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08068","CERVELLO",1,"PRIMARI","10259",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08068","CERVELLO",3,"INDUSTRIAL","4539530",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08068","CERVELLO",4,"CONSTRUCCIO I OBRES PUBLIQUES","339054",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08068","CERVELLO",6,"TERCIARI","9166993",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08068","CERVELLO",7,"USOS DOMESTICS","13426374",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08069","COLLBATO",1,"PRIMARI","13929",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08069","COLLBATO",3,"INDUSTRIAL","564692",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08069","COLLBATO",4,"CONSTRUCCIO I OBRES PUBLIQUES","67074",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08069","COLLBATO",6,"TERCIARI","2869145",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08069","COLLBATO",7,"USOS DOMESTICS","7130304",NULL
2013,"BARCELONA","OSONA","08070","COLLSUSPINA",1,"PRIMARI","14284",NULL
2013,"BARCELONA","OSONA","08070","COLLSUSPINA",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","OSONA","08070","COLLSUSPINA",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","OSONA","08070","COLLSUSPINA",6,"TERCIARI","466239",NULL
2013,"BARCELONA","OSONA","08070","COLLSUSPINA",7,"USOS DOMESTICS","590645",NULL
2013,"BARCELONA","ANOIA","08071","COPONS",1,"PRIMARI","22973",NULL
2013,"BARCELONA","ANOIA","08071","COPONS",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","ANOIA","08071","COPONS",4,"CONSTRUCCIO I OBRES PUBLIQUES","26823",NULL
2013,"BARCELONA","ANOIA","08071","COPONS",6,"TERCIARI","225245",NULL
2013,"BARCELONA","ANOIA","08071","COPONS",7,"USOS DOMESTICS","427373",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08072","CORBERA DE LLOBREGAT",1,"PRIMARI","144148",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08072","CORBERA DE LLOBREGAT",3,"INDUSTRIAL","4721198","Inclou el consum del sector energètic."
2013,"BARCELONA","BAIX LLOBREGAT","08072","CORBERA DE LLOBREGAT",4,"CONSTRUCCIO I OBRES PUBLIQUES","577435",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08072","CORBERA DE LLOBREGAT",6,"TERCIARI","9532402",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08072","CORBERA DE LLOBREGAT",7,"USOS DOMESTICS","23827074",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08073","CORNELLA DE LLOBREGAT",1,"PRIMARI","688342",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08073","CORNELLA DE LLOBREGAT",3,"INDUSTRIAL","43626205",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08073","CORNELLA DE LLOBREGAT",4,"CONSTRUCCIO I OBRES PUBLIQUES","1291416",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08073","CORNELLA DE LLOBREGAT",5,"TRANSPORT",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","BAIX LLOBREGAT","08073","CORNELLA DE LLOBREGAT",6,"TERCIARI","213920358",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08073","CORNELLA DE LLOBREGAT",7,"USOS DOMESTICS","85506994",NULL
2013,"BARCELONA","GARRAF","08074","CUBELLES",1,"PRIMARI","164878",NULL
2013,"BARCELONA","GARRAF","08074","CUBELLES",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic. Inclou el consum del sector energètic."
2013,"BARCELONA","GARRAF","08074","CUBELLES",4,"CONSTRUCCIO I OBRES PUBLIQUES","218251",NULL
2013,"BARCELONA","GARRAF","08074","CUBELLES",5,"TRANSPORT",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","GARRAF","08074","CUBELLES",6,"TERCIARI","15970347",NULL
2013,"BARCELONA","GARRAF","08074","CUBELLES",7,"USOS DOMESTICS","26250991",NULL
2013,"BARCELONA","MARESME","08075","DOSRIUS",1,"PRIMARI","64760",NULL
2013,"BARCELONA","MARESME","08075","DOSRIUS",3,"INDUSTRIAL","8709836",NULL
2013,"BARCELONA","MARESME","08075","DOSRIUS",4,"CONSTRUCCIO I OBRES PUBLIQUES","127896",NULL
2013,"BARCELONA","MARESME","08075","DOSRIUS",6,"TERCIARI","4534450",NULL
2013,"BARCELONA","MARESME","08075","DOSRIUS",7,"USOS DOMESTICS","8690379",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08076","ESPARREGUERA",1,"PRIMARI","235069",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08076","ESPARREGUERA",3,"INDUSTRIAL","30024632",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08076","ESPARREGUERA",4,"CONSTRUCCIO I OBRES PUBLIQUES","232363",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08076","ESPARREGUERA",6,"TERCIARI","22041207",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08076","ESPARREGUERA",7,"USOS DOMESTICS","28613205",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08077","ESPLUGUES DE LLOBREGAT",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","BAIX LLOBREGAT","08077","ESPLUGUES DE LLOBREGAT",3,"INDUSTRIAL","19589553",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08077","ESPLUGUES DE LLOBREGAT",4,"CONSTRUCCIO I OBRES PUBLIQUES","372702",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08077","ESPLUGUES DE LLOBREGAT",6,"TERCIARI","86316956",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08077","ESPLUGUES DE LLOBREGAT",7,"USOS DOMESTICS","54860806",NULL
2013,"BARCELONA","BERGUEDA","08078","ESPUNYOLA, L'",1,"PRIMARI","54949",NULL
2013,"BARCELONA","BERGUEDA","08078","ESPUNYOLA, L'",6,"TERCIARI","170888",NULL
2013,"BARCELONA","BERGUEDA","08078","ESPUNYOLA, L'",7,"USOS DOMESTICS","442881",NULL
2013,"BARCELONA","BAGES","08079","ESTANY, L'",1,"PRIMARI","196382",NULL
2013,"BARCELONA","BAGES","08079","ESTANY, L'",3,"INDUSTRIAL","376568",NULL
2013,"BARCELONA","BAGES","08079","ESTANY, L'",4,"CONSTRUCCIO I OBRES PUBLIQUES","29562",NULL
2013,"BARCELONA","BAGES","08079","ESTANY, L'",6,"TERCIARI","383091",NULL
2013,"BARCELONA","BAGES","08079","ESTANY, L'",7,"USOS DOMESTICS","719679",NULL
2013,"BARCELONA","BERGUEDA","08080","FIGOLS",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","BERGUEDA","08080","FIGOLS",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","BERGUEDA","08080","FIGOLS",6,"TERCIARI","18087",NULL
2013,"BARCELONA","BERGUEDA","08080","FIGOLS",7,"USOS DOMESTICS","25713",NULL
2013,"BARCELONA","VALLES ORIENTAL","08081","FOGARS DE MONTCLUS",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","VALLES ORIENTAL","08081","FOGARS DE MONTCLUS",4,"CONSTRUCCIO I OBRES PUBLIQUES","42376",NULL
2013,"BARCELONA","VALLES ORIENTAL","08081","FOGARS DE MONTCLUS",6,"TERCIARI","682626",NULL
2013,"BARCELONA","VALLES ORIENTAL","08081","FOGARS DE MONTCLUS",7,"USOS DOMESTICS","823060",NULL
2013,"BARCELONA","SELVA","08082","FOGARS DE LA SELVA",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","SELVA","08082","FOGARS DE LA SELVA",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","SELVA","08082","FOGARS DE LA SELVA",4,"CONSTRUCCIO I OBRES PUBLIQUES","68176",NULL
2013,"BARCELONA","SELVA","08082","FOGARS DE LA SELVA",5,"TRANSPORT",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","SELVA","08082","FOGARS DE LA SELVA",6,"TERCIARI","2408714",NULL
2013,"BARCELONA","SELVA","08082","FOGARS DE LA SELVA",7,"USOS DOMESTICS","2277633",NULL
2013,"BARCELONA","OSONA","08083","FOLGUEROLES",1,"PRIMARI","55540",NULL
2013,"BARCELONA","OSONA","08083","FOLGUEROLES",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","OSONA","08083","FOLGUEROLES",4,"CONSTRUCCIO I OBRES PUBLIQUES","63084",NULL
2013,"BARCELONA","OSONA","08083","FOLGUEROLES",6,"TERCIARI","1699574",NULL
2013,"BARCELONA","OSONA","08083","FOLGUEROLES",7,"USOS DOMESTICS","3151278",NULL
2013,"BARCELONA","BAGES","08084","FONOLLOSA",1,"PRIMARI","88104",NULL
2013,"BARCELONA","BAGES","08084","FONOLLOSA",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","BAGES","08084","FONOLLOSA",4,"CONSTRUCCIO I OBRES PUBLIQUES","93193",NULL
2013,"BARCELONA","BAGES","08084","FONOLLOSA",6,"TERCIARI","392937",NULL
2013,"BARCELONA","BAGES","08084","FONOLLOSA",7,"USOS DOMESTICS","2821311",NULL
2013,"BARCELONA","ALT PENEDES","08085","FONT-RUBI",1,"PRIMARI","183061",NULL
2013,"BARCELONA","ALT PENEDES","08085","FONT-RUBI",3,"INDUSTRIAL","3759856",NULL
2013,"BARCELONA","ALT PENEDES","08085","FONT-RUBI",4,"CONSTRUCCIO I OBRES PUBLIQUES","35816",NULL
2013,"BARCELONA","ALT PENEDES","08085","FONT-RUBI",6,"TERCIARI","1177103",NULL
2013,"BARCELONA","ALT PENEDES","08085","FONT-RUBI",7,"USOS DOMESTICS","2274217",NULL
2013,"BARCELONA","VALLES ORIENTAL","08086","FRANQUESES DEL VALLES, LES",1,"PRIMARI","436513",NULL
2013,"BARCELONA","VALLES ORIENTAL","08086","FRANQUESES DEL VALLES, LES",3,"INDUSTRIAL","107285109",NULL
2013,"BARCELONA","VALLES ORIENTAL","08086","FRANQUESES DEL VALLES, LES",4,"CONSTRUCCIO I OBRES PUBLIQUES","280571",NULL
2013,"BARCELONA","VALLES ORIENTAL","08086","FRANQUESES DEL VALLES, LES",5,"TRANSPORT",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","VALLES ORIENTAL","08086","FRANQUESES DEL VALLES, LES",6,"TERCIARI","24588747",NULL
2013,"BARCELONA","VALLES ORIENTAL","08086","FRANQUESES DEL VALLES, LES",7,"USOS DOMESTICS","23910982",NULL
2013,"BARCELONA","VALLES OCCIDENTAL","08087","GALLIFA",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","VALLES OCCIDENTAL","08087","GALLIFA",4,"CONSTRUCCIO I OBRES PUBLIQUES","18946",NULL
2013,"BARCELONA","VALLES OCCIDENTAL","08087","GALLIFA",6,"TERCIARI","84203",NULL
2013,"BARCELONA","VALLES OCCIDENTAL","08087","GALLIFA",7,"USOS DOMESTICS","411165",NULL
2013,"BARCELONA","VALLES ORIENTAL","08088","GARRIGA, LA",1,"PRIMARI","20404",NULL
2013,"BARCELONA","VALLES ORIENTAL","08088","GARRIGA, LA",3,"INDUSTRIAL","25834363",NULL
2013,"BARCELONA","VALLES ORIENTAL","08088","GARRIGA, LA",4,"CONSTRUCCIO I OBRES PUBLIQUES","382064",NULL
2013,"BARCELONA","VALLES ORIENTAL","08088","GARRIGA, LA",6,"TERCIARI","23253446",NULL
2013,"BARCELONA","VALLES ORIENTAL","08088","GARRIGA, LA",7,"USOS DOMESTICS","20805177",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08089","GAVA",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","BAIX LLOBREGAT","08089","GAVA",3,"INDUSTRIAL","34044198","Inclou el consum del sector energètic."
2013,"BARCELONA","BAIX LLOBREGAT","08089","GAVA",4,"CONSTRUCCIO I OBRES PUBLIQUES","515111",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08089","GAVA",6,"TERCIARI","80364023",NULL
2013,"BARCELONA","BAIX LLOBREGAT","08089","GAVA",7,"USOS DOMESTICS","62126609",NULL
2013,"BARCELONA","BAGES","08090","GAIA",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","BAGES","08090","GAIA",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","BAGES","08090","GAIA",6,"TERCIARI","213424",NULL
2013,"BARCELONA","BAGES","08090","GAIA",7,"USOS DOMESTICS","451285",NULL
2013,"BARCELONA","ALT PENEDES","08091","GELIDA",1,"PRIMARI","63433",NULL
2013,"BARCELONA","ALT PENEDES","08091","GELIDA",3,"INDUSTRIAL","13129933",NULL
2013,"BARCELONA","ALT PENEDES","08091","GELIDA",4,"CONSTRUCCIO I OBRES PUBLIQUES","143932",NULL
2013,"BARCELONA","ALT PENEDES","08091","GELIDA",6,"TERCIARI","16817719",NULL
2013,"BARCELONA","ALT PENEDES","08091","GELIDA",7,"USOS DOMESTICS","13243189",NULL
2013,"BARCELONA","BERGUEDA","08092","GIRONELLA",1,"PRIMARI","144924",NULL
2013,"BARCELONA","BERGUEDA","08092","GIRONELLA",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","BERGUEDA","08092","GIRONELLA",4,"CONSTRUCCIO I OBRES PUBLIQUES","129679",NULL
2013,"BARCELONA","BERGUEDA","08092","GIRONELLA",6,"TERCIARI","4635812",NULL
2013,"BARCELONA","BERGUEDA","08092","GIRONELLA",7,"USOS DOMESTICS","6610413",NULL
2013,"BARCELONA","BERGUEDA","08093","GISCLARENY",4,"CONSTRUCCIO I OBRES PUBLIQUES","631",NULL
2013,"BARCELONA","BERGUEDA","08093","GISCLARENY",6,"TERCIARI","43063",NULL
2013,"BARCELONA","BERGUEDA","08093","GISCLARENY",7,"USOS DOMESTICS","62685",NULL
2013,"BARCELONA","ALT PENEDES","08094","GRANADA, LA",1,"PRIMARI","3078",NULL
2013,"BARCELONA","ALT PENEDES","08094","GRANADA, LA",3,"INDUSTRIAL","921018",NULL
2013,"BARCELONA","ALT PENEDES","08094","GRANADA, LA",4,"CONSTRUCCIO I OBRES PUBLIQUES","112557",NULL
2013,"BARCELONA","ALT PENEDES","08094","GRANADA, LA",6,"TERCIARI","3626950",NULL
2013,"BARCELONA","ALT PENEDES","08094","GRANADA, LA",7,"USOS DOMESTICS","3240790",NULL
2013,"BARCELONA","VALLES ORIENTAL","08095","GRANERA",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","VALLES ORIENTAL","08095","GRANERA",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","VALLES ORIENTAL","08095","GRANERA",6,"TERCIARI","88866",NULL
2013,"BARCELONA","VALLES ORIENTAL","08095","GRANERA",7,"USOS DOMESTICS","202588",NULL
2013,"BARCELONA","VALLES ORIENTAL","08096","GRANOLLERS",1,"PRIMARI","118667",NULL
2013,"BARCELONA","VALLES ORIENTAL","08096","GRANOLLERS",3,"INDUSTRIAL","133204323","Inclou el consum del sector energètic."
2013,"BARCELONA","VALLES ORIENTAL","08096","GRANOLLERS",4,"CONSTRUCCIO I OBRES PUBLIQUES","616922",NULL
2013,"BARCELONA","VALLES ORIENTAL","08096","GRANOLLERS",5,"TRANSPORT",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","VALLES ORIENTAL","08096","GRANOLLERS",6,"TERCIARI","128666464",NULL
2013,"BARCELONA","VALLES ORIENTAL","08096","GRANOLLERS",7,"USOS DOMESTICS","70633662",NULL
2013,"BARCELONA","VALLES ORIENTAL","08097","GUALBA",3,"INDUSTRIAL","6221481",NULL
2013,"BARCELONA","VALLES ORIENTAL","08097","GUALBA",4,"CONSTRUCCIO I OBRES PUBLIQUES","303493",NULL
2013,"BARCELONA","VALLES ORIENTAL","08097","GUALBA",6,"TERCIARI","2608491",NULL
2013,"BARCELONA","VALLES ORIENTAL","08097","GUALBA",7,"USOS DOMESTICS","2346364",NULL
2013,"BARCELONA","BAGES","08098","SANT SALVADOR DE GUARDIOLA",1,"PRIMARI","64033",NULL
2013,"BARCELONA","BAGES","08098","SANT SALVADOR DE GUARDIOLA",3,"INDUSTRIAL","8722334",NULL
2013,"BARCELONA","BAGES","08098","SANT SALVADOR DE GUARDIOLA",4,"CONSTRUCCIO I OBRES PUBLIQUES","52673",NULL
2013,"BARCELONA","BAGES","08098","SANT SALVADOR DE GUARDIOLA",6,"TERCIARI","2548045",NULL
2013,"BARCELONA","BAGES","08098","SANT SALVADOR DE GUARDIOLA",7,"USOS DOMESTICS","4914063",NULL
2013,"BARCELONA","BERGUEDA","08099","GUARDIOLA DE BERGUEDA",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2013,"BARCELONA","BERGUEDA","08099","GUARDIOLA DE BERGUEDA",3,"INDUSTRIAL","130554",NULL
2013,"BARCELONA","BERGUEDA","08099","GUARDIOLA DE BERGUEDA",4,"CONSTRUCCIO I OBRES PUBLIQUES","9332",NULL
2013,"BARCELONA","BERGUEDA","08099","GUARDIOLA DE BERGUEDA",6,"TERCIARI","1887540",NULL
2013,"BARCELONA","BERGUEDA","08099","GUARDIOLA DE BERGUEDA",7,"USOS DOMESTICS","1618819",NULL
2013,"BARCELONA","OSONA","08100","GURB",1,"PRIMARI","1887248",NULL
2013,"BARCELONA","OSONA","08100","GURB",3,"INDUSTRIAL","123923708",NULL
2013,"BARCELONA","OSONA","08100","GURB",4,"CONSTRUCCIO I OBRES PUBLIQUES","193283",NULL
2013,"BARCELONA","OSONA","08100","GURB",6,"TERCIARI","11407933",NULL
2013,"BARCELONA","OSONA","08100","GURB",7,"USOS DOMESTICS","4793947",NULL
2013,"BARCELONA","BARCELONES","08101","HOSPITALET DE LLOBREGAT, L'",1,"PRIMARI","799760",NULL
